,Year,Week_Number,Date,Label,Open_Price,Close_Price,Portfolio_Value
27,2020,6,2020-02-11,Green,6.3125,7.244750022888184,125.12376085566386
28,2020,6,2020-02-12,Green,6.3125,7.244750022888184,125.12376085566386
29,2020,6,2020-02-13,Green,6.3125,7.244750022888184,125.12376085566386
30,2020,6,2020-02-14,Green,6.3125,7.244750022888184,125.12376085566386
31,2020,7,2020-02-18,Red,7.140999794006348,7.351749897003174,126.97175100274319
32,2020,7,2020-02-19,Red,7.140999794006348,7.351749897003174,126.97175100274319
33,2020,7,2020-02-20,Red,7.140999794006348,7.351749897003174,126.97175100274319
34,2020,7,2020-02-21,Red,7.140999794006348,7.351749897003174,126.97175100274319
35,2020,8,2020-02-24,Red,6.754749774932861,6.7517499923706055,126.97175100274319
36,2020,8,2020-02-25,Red,6.754749774932861,6.7517499923706055,126.97175100274319
37,2020,8,2020-02-26,Red,6.754749774932861,6.7517499923706055,126.97175100274319
38,2020,8,2020-02-27,Red,6.754749774932861,6.7517499923706055,126.97175100274319
39,2020,8,2020-02-28,Red,6.754749774932861,6.7517499923706055,126.97175100274319
40,2020,9,2020-03-02,Red,6.922500133514404,6.651000022888184,126.97175100274319
41,2020,9,2020-03-03,Red,6.922500133514404,6.651000022888184,126.97175100274319
42,2020,9,2020-03-04,Red,6.922500133514404,6.651000022888184,126.97175100274319
43,2020,9,2020-03-05,Red,6.922500133514404,6.651000022888184,126.97175100274319
44,2020,9,2020-03-06,Red,6.922500133514404,6.651000022888184,126.97175100274319
45,2020,10,2020-03-09,Red,5.997499942779541,6.020999908447266,126.97175100274319
46,2020,10,2020-03-10,Red,5.997499942779541,6.020999908447266,126.97175100274319
47,2020,10,2020-03-11,Red,5.997499942779541,6.020999908447266,126.97175100274319
48,2020,10,2020-03-12,Red,5.997499942779541,6.020999908447266,126.97175100274319
49,2020,10,2020-03-13,Red,5.997499942779541,6.020999908447266,126.97175100274319
50,2020,11,2020-03-16,Red,5.31024980545044,5.143750190734863,126.97175100274319
51,2020,11,2020-03-17,Red,5.31024980545044,5.143750190734863,126.97175100274319
52,2020,11,2020-03-18,Red,5.31024980545044,5.143750190734863,126.97175100274319
53,2020,11,2020-03-19,Red,5.31024980545044,5.143750190734863,126.97175100274319
54,2020,11,2020-03-20,Red,5.31024980545044,5.143750190734863,126.97175100274319
55,2020,12,2020-03-23,Red,5.142749786376953,6.318250179290772,126.97175100274319
56,2020,12,2020-03-24,Red,5.142749786376953,6.318250179290772,126.97175100274319
57,2020,12,2020-03-25,Red,5.142749786376953,6.318250179290772,126.97175100274319
58,2020,12,2020-03-26,Red,5.142749786376953,6.318250179290772,126.97175100274319
59,2020,12,2020-03-27,Red,5.142749786376953,6.318250179290772,126.97175100274319
60,2020,13,2020-03-30,Red,6.383999824523926,6.097750186920166,126.97175100274319
61,2020,13,2020-03-31,Red,6.383999824523926,6.097750186920166,126.97175100274319
62,2020,13,2020-04-01,Red,6.383999824523926,6.097750186920166,126.97175100274319
63,2020,13,2020-04-02,Red,6.383999824523926,6.097750186920166,126.97175100274319
64,2020,13,2020-04-03,Red,6.383999824523926,6.097750186920166,126.97175100274319
65,2020,14,2020-04-06,Red,6.38100004196167,6.573750019073486,126.97175100274319
66,2020,14,2020-04-07,Red,6.38100004196167,6.573750019073486,126.97175100274319
67,2020,14,2020-04-08,Red,6.38100004196167,6.573750019073486,126.97175100274319
68,2020,14,2020-04-09,Red,6.38100004196167,6.573750019073486,126.97175100274319
69,2020,15,2020-04-13,Red,6.513750076293945,7.308000087738037,126.97175100274319
70,2020,15,2020-04-14,Red,6.513750076293945,7.308000087738037,126.97175100274319
71,2020,15,2020-04-15,Red,6.513750076293945,7.308000087738037,126.97175100274319
72,2020,15,2020-04-16,Red,6.513750076293945,7.308000087738037,126.97175100274319
73,2020,15,2020-04-17,Red,6.513750076293945,7.308000087738037,126.97175100274319
74,2020,16,2020-04-20,Red,7.181000232696533,7.239749908447266,126.97175100274319
75,2020,16,2020-04-21,Red,7.181000232696533,7.239749908447266,126.97175100274319
76,2020,16,2020-04-22,Red,7.181000232696533,7.239749908447266,126.97175100274319
77,2020,16,2020-04-23,Red,7.181000232696533,7.239749908447266,126.97175100274319
78,2020,16,2020-04-24,Red,7.181000232696533,7.239749908447266,126.97175100274319
79,2020,17,2020-04-27,Red,7.374750137329102,7.069499969482422,126.97175100274319
80,2020,17,2020-04-28,Red,7.374750137329102,7.069499969482422,126.97175100274319
81,2020,17,2020-04-29,Red,7.374750137329102,7.069499969482422,126.97175100274319
82,2020,17,2020-04-30,Red,7.374750137329102,7.069499969482422,126.97175100274319
83,2020,17,2020-05-01,Red,7.374750137329102,7.069499969482422,126.97175100274319
84,2020,18,2020-05-04,Green,7.021999835968018,7.8125,141.26556933651418
85,2020,18,2020-05-05,Green,7.021999835968018,7.8125,141.26556933651418
86,2020,18,2020-05-06,Green,7.021999835968018,7.8125,141.26556933651418
87,2020,18,2020-05-07,Green,7.021999835968018,7.8125,141.26556933651418
88,2020,18,2020-05-08,Green,7.021999835968018,7.8125,141.26556933651418
89,2020,19,2020-05-11,Red,7.807499885559082,8.490750312805176,153.52968666017395
90,2020,19,2020-05-12,Red,7.807499885559082,8.490750312805176,153.52968666017395
91,2020,19,2020-05-13,Red,7.807499885559082,8.490750312805176,153.52968666017395
92,2020,19,2020-05-14,Red,7.807499885559082,8.490750312805176,153.52968666017395
93,2020,19,2020-05-15,Red,7.807499885559082,8.490750312805176,153.52968666017395
94,2020,20,2020-05-18,Green,8.760499954223633,9.026249885559082,158.18701260059856
95,2020,20,2020-05-19,Green,8.760499954223633,9.026249885559082,158.18701260059856
96,2020,20,2020-05-20,Green,8.760499954223633,9.026249885559082,158.18701260059856
97,2020,20,2020-05-21,Green,8.760499954223633,9.026249885559082,158.18701260059856
98,2020,20,2020-05-22,Green,8.760499954223633,9.026249885559082,158.18701260059856
99,2020,21,2020-05-26,Red,9.156749725341797,8.875499725341797,155.5450829181525
100,2020,21,2020-05-27,Red,9.156749725341797,8.875499725341797,155.5450829181525
101,2020,21,2020-05-28,Red,9.156749725341797,8.875499725341797,155.5450829181525
102,2020,21,2020-05-29,Red,9.156749725341797,8.875499725341797,155.5450829181525
103,2020,22,2020-06-01,Green,8.833250045776367,8.920000076293945,157.07266796556786
104,2020,22,2020-06-02,Green,8.833250045776367,8.920000076293945,157.07266796556786
105,2020,22,2020-06-03,Green,8.833250045776367,8.920000076293945,157.07266796556786
106,2020,22,2020-06-04,Green,8.833250045776367,8.920000076293945,157.07266796556786
107,2020,22,2020-06-05,Green,8.833250045776367,8.920000076293945,157.07266796556786
108,2020,23,2020-06-08,Red,8.877249717712402,8.932499885559082,157.29277764870045
109,2020,23,2020-06-09,Red,8.877249717712402,8.932499885559082,157.29277764870045
110,2020,23,2020-06-10,Red,8.877249717712402,8.932499885559082,157.29277764870045
111,2020,23,2020-06-11,Red,8.877249717712402,8.932499885559082,157.29277764870045
112,2020,23,2020-06-12,Red,8.877249717712402,8.932499885559082,157.29277764870045
113,2020,24,2020-06-15,Green,8.815250396728516,9.261249542236328,165.25085498838732
114,2020,24,2020-06-16,Green,8.815250396728516,9.261249542236328,165.25085498838732
115,2020,24,2020-06-17,Green,8.815250396728516,9.261249542236328,165.25085498838732
116,2020,24,2020-06-18,Green,8.815250396728516,9.261249542236328,165.25085498838732
117,2020,24,2020-06-19,Green,8.815250396728516,9.261249542236328,165.25085498838732
118,2020,25,2020-06-22,Red,9.300000190734863,9.154999732971191,163.35501234389926
119,2020,25,2020-06-23,Red,9.300000190734863,9.154999732971191,163.35501234389926
120,2020,25,2020-06-24,Red,9.300000190734863,9.154999732971191,163.35501234389926
121,2020,25,2020-06-25,Red,9.300000190734863,9.154999732971191,163.35501234389926
122,2020,25,2020-06-26,Red,9.300000190734863,9.154999732971191,163.35501234389926
123,2020,26,2020-06-29,Green,9.169750213623049,9.612250328063965,171.23795462397175
124,2020,26,2020-06-30,Green,9.169750213623049,9.612250328063965,171.23795462397175
125,2020,26,2020-07-01,Green,9.169750213623049,9.612250328063965,171.23795462397175
126,2020,26,2020-07-02,Green,9.169750213623049,9.612250328063965,171.23795462397175
127,2020,27,2020-07-06,Green,9.74174976348877,10.479249954223633,186.68316647097035
128,2020,27,2020-07-07,Green,9.74174976348877,10.479249954223633,186.68316647097035
129,2020,27,2020-07-08,Green,9.74174976348877,10.479249954223633,186.68316647097035
130,2020,27,2020-07-09,Green,9.74174976348877,10.479249954223633,186.68316647097035
131,2020,27,2020-07-10,Green,9.74174976348877,10.479249954223633,186.68316647097035
132,2020,28,2020-07-13,Red,10.595000267028809,10.201499938964844,181.73517376515912
133,2020,28,2020-07-14,Red,10.595000267028809,10.201499938964844,181.73517376515912
134,2020,28,2020-07-15,Red,10.595000267028809,10.201499938964844,181.73517376515912
135,2020,28,2020-07-16,Red,10.595000267028809,10.201499938964844,181.73517376515912
136,2020,28,2020-07-17,Red,10.595000267028809,10.201499938964844,181.73517376515912
137,2020,29,2020-07-20,Green,10.274250030517578,10.194499969482422,180.32452178015228
138,2020,29,2020-07-21,Green,10.274250030517578,10.194499969482422,180.32452178015228
139,2020,29,2020-07-22,Green,10.274250030517578,10.194499969482422,180.32452178015228
140,2020,29,2020-07-23,Green,10.274250030517578,10.194499969482422,180.32452178015228
141,2020,29,2020-07-24,Green,10.274250030517578,10.194499969482422,180.32452178015228
142,2020,30,2020-07-27,Green,10.232250213623049,10.614749908447266,187.75807609854238
143,2020,30,2020-07-28,Green,10.232250213623049,10.614749908447266,187.75807609854238
144,2020,30,2020-07-29,Green,10.232250213623049,10.614749908447266,187.75807609854238
145,2020,30,2020-07-30,Green,10.232250213623049,10.614749908447266,187.75807609854238
146,2020,30,2020-07-31,Green,10.232250213623049,10.614749908447266,187.75807609854238
147,2020,31,2020-08-03,Green,10.732500076293944,11.19950008392334,198.10137847425827
148,2020,31,2020-08-04,Green,10.732500076293944,11.19950008392334,198.10137847425827
149,2020,31,2020-08-05,Green,10.732500076293944,11.19950008392334,198.10137847425827
150,2020,31,2020-08-06,Green,10.732500076293944,11.19950008392334,198.10137847425827
151,2020,31,2020-08-07,Green,10.732500076293944,11.19950008392334,198.10137847425827
152,2020,32,2020-08-10,Red,11.334250450134276,11.564000129699709,204.54880567914591
153,2020,32,2020-08-11,Red,11.334250450134276,11.564000129699709,204.54880567914591
154,2020,32,2020-08-12,Red,11.334250450134276,11.564000129699709,204.54880567914591
155,2020,32,2020-08-13,Red,11.334250450134276,11.564000129699709,204.54880567914591
156,2020,32,2020-08-14,Red,11.334250450134276,11.564000129699709,204.54880567914591
157,2020,33,2020-08-17,Red,11.85124969482422,12.683500289916992,204.54880567914591
158,2020,33,2020-08-18,Red,11.85124969482422,12.683500289916992,204.54880567914591
159,2020,33,2020-08-19,Red,11.85124969482422,12.683500289916992,204.54880567914591
160,2020,33,2020-08-20,Red,11.85124969482422,12.683500289916992,204.54880567914591
161,2020,33,2020-08-21,Red,11.85124969482422,12.683500289916992,204.54880567914591
162,2020,34,2020-08-24,Green,12.883749961853027,13.147749900817873,208.74019967348107
163,2020,34,2020-08-25,Green,12.883749961853027,13.147749900817873,208.74019967348107
164,2020,34,2020-08-26,Green,12.883749961853027,13.147749900817873,208.74019967348107
165,2020,34,2020-08-27,Green,12.883749961853027,13.147749900817873,208.74019967348107
166,2020,34,2020-08-28,Green,12.883749961853027,13.147749900817873,208.74019967348107
167,2020,35,2020-08-31,Red,13.18274974822998,12.6225004196167,200.4010783476712
168,2020,35,2020-09-01,Red,13.18274974822998,12.6225004196167,200.4010783476712
169,2020,35,2020-09-02,Red,13.18274974822998,12.6225004196167,200.4010783476712
170,2020,35,2020-09-03,Red,13.18274974822998,12.6225004196167,200.4010783476712
171,2020,35,2020-09-04,Red,13.18274974822998,12.6225004196167,200.4010783476712
172,2020,36,2020-09-08,Red,11.73449993133545,12.16450023651123,200.4010783476712
173,2020,36,2020-09-09,Red,11.73449993133545,12.16450023651123,200.4010783476712
174,2020,36,2020-09-10,Red,11.73449993133545,12.16450023651123,200.4010783476712
175,2020,36,2020-09-11,Red,11.73449993133545,12.16450023651123,200.4010783476712
176,2020,37,2020-09-14,Red,13.081000328063965,12.189249992370604,200.4010783476712
177,2020,37,2020-09-15,Red,13.081000328063965,12.189249992370604,200.4010783476712
178,2020,37,2020-09-16,Red,13.081000328063965,12.189249992370604,200.4010783476712
179,2020,37,2020-09-17,Red,13.081000328063965,12.189249992370604,200.4010783476712
180,2020,37,2020-09-18,Red,13.081000328063965,12.189249992370604,200.4010783476712
181,2020,38,2020-09-21,Red,11.925000190734863,12.873749732971191,200.4010783476712
182,2020,38,2020-09-22,Red,11.925000190734863,12.873749732971191,200.4010783476712
183,2020,38,2020-09-23,Red,11.925000190734863,12.873749732971191,200.4010783476712
184,2020,38,2020-09-24,Red,11.925000190734863,12.873749732971191,200.4010783476712
185,2020,38,2020-09-25,Red,11.925000190734863,12.873749732971191,200.4010783476712
186,2020,39,2020-09-28,Green,13.040249824523926,13.062250137329102,200.73917665632874
187,2020,39,2020-09-29,Green,13.040249824523926,13.062250137329102,200.73917665632874
188,2020,39,2020-09-30,Green,13.040249824523926,13.062250137329102,200.73917665632874
189,2020,39,2020-10-01,Green,13.040249824523926,13.062250137329102,200.73917665632874
190,2020,39,2020-10-02,Green,13.040249824523926,13.062250137329102,200.73917665632874
191,2020,40,2020-10-05,Green,13.236000061035156,13.762749671936035,211.50437394980898
192,2020,40,2020-10-06,Green,13.236000061035156,13.762749671936035,211.50437394980898
193,2020,40,2020-10-07,Green,13.236000061035156,13.762749671936035,211.50437394980898
194,2020,40,2020-10-08,Green,13.236000061035156,13.762749671936035,211.50437394980898
195,2020,40,2020-10-09,Green,13.236000061035156,13.762749671936035,211.50437394980898
196,2020,41,2020-10-12,Green,13.989500045776367,13.81149959564209,212.25355724089036
197,2020,41,2020-10-13,Green,13.989500045776367,13.81149959564209,212.25355724089036
198,2020,41,2020-10-14,Green,13.989500045776367,13.81149959564209,212.25355724089036
199,2020,41,2020-10-15,Green,13.989500045776367,13.81149959564209,212.25355724089036
200,2020,41,2020-10-16,Green,13.989500045776367,13.81149959564209,212.25355724089036
201,2020,42,2020-10-19,Red,13.902999877929688,13.590250015258787,208.85341881644095
202,2020,42,2020-10-20,Red,13.902999877929688,13.590250015258787,208.85341881644095
203,2020,42,2020-10-21,Red,13.902999877929688,13.590250015258787,208.85341881644095
204,2020,42,2020-10-22,Red,13.902999877929688,13.590250015258787,208.85341881644095
205,2020,42,2020-10-23,Red,13.902999877929688,13.590250015258787,208.85341881644095
206,2020,43,2020-10-26,Red,13.427000045776367,12.534000396728516,208.85341881644095
207,2020,43,2020-10-27,Red,13.427000045776367,12.534000396728516,208.85341881644095
208,2020,43,2020-10-28,Red,13.427000045776367,12.534000396728516,208.85341881644095
209,2020,43,2020-10-29,Red,13.427000045776367,12.534000396728516,208.85341881644095
210,2020,43,2020-10-30,Red,13.427000045776367,12.534000396728516,208.85341881644095
211,2020,44,2020-11-02,Green,12.657750129699709,14.562000274658203,240.2736276988326
212,2020,44,2020-11-03,Green,12.657750129699709,14.562000274658203,240.2736276988326
213,2020,44,2020-11-04,Green,12.657750129699709,14.562000274658203,240.2736276988326
214,2020,44,2020-11-05,Green,12.657750129699709,14.562000274658203,240.2736276988326
215,2020,44,2020-11-06,Green,12.657750129699709,14.562000274658203,240.2736276988326
216,2020,45,2020-11-09,Red,14.552499771118164,13.29699993133545,219.40106789951884
217,2020,45,2020-11-10,Red,14.552499771118164,13.29699993133545,219.40106789951884
218,2020,45,2020-11-11,Red,14.552499771118164,13.29699993133545,219.40106789951884
219,2020,45,2020-11-12,Red,14.552499771118164,13.29699993133545,219.40106789951884
220,2020,45,2020-11-13,Red,14.552499771118164,13.29699993133545,219.40106789951884
221,2020,46,2020-11-16,Red,13.172499656677246,13.087750434875488,219.40106789951884
222,2020,46,2020-11-17,Red,13.172499656677246,13.087750434875488,219.40106789951884
223,2020,46,2020-11-18,Red,13.172499656677246,13.087750434875488,219.40106789951884
224,2020,46,2020-11-19,Red,13.172499656677246,13.087750434875488,219.40106789951884
225,2020,46,2020-11-20,Red,13.172499656677246,13.087750434875488,219.40106789951884
226,2020,47,2020-11-23,Green,13.171250343322754,13.261249542236328,220.9002361513583
227,2020,47,2020-11-24,Green,13.171250343322754,13.261249542236328,220.9002361513583
228,2020,47,2020-11-25,Green,13.171250343322754,13.261249542236328,220.9002361513583
229,2020,47,2020-11-27,Green,13.171250343322754,13.261249542236328,220.9002361513583
230,2020,48,2020-11-30,Green,13.265000343322754,13.558250427246094,225.84755016025795
231,2020,48,2020-12-01,Green,13.265000343322754,13.558250427246094,225.84755016025795
232,2020,48,2020-12-02,Green,13.265000343322754,13.558250427246094,225.84755016025795
233,2020,48,2020-12-03,Green,13.265000343322754,13.558250427246094,225.84755016025795
234,2020,48,2020-12-04,Green,13.265000343322754,13.558250427246094,225.84755016025795
235,2020,49,2020-12-07,Red,13.60124969482422,13.013250350952148,216.76917144696978
236,2020,49,2020-12-08,Red,13.60124969482422,13.013250350952148,216.76917144696978
237,2020,49,2020-12-09,Red,13.60124969482422,13.013250350952148,216.76917144696978
238,2020,49,2020-12-10,Red,13.60124969482422,13.013250350952148,216.76917144696978
239,2020,49,2020-12-11,Red,13.60124969482422,13.013250350952148,216.76917144696978
240,2020,50,2020-12-14,Green,13.088000297546388,13.272000312805176,219.81665998204832
241,2020,50,2020-12-15,Green,13.088000297546388,13.272000312805176,219.81665998204832
242,2020,50,2020-12-16,Green,13.088000297546388,13.272000312805176,219.81665998204832
243,2020,50,2020-12-17,Green,13.088000297546388,13.272000312805176,219.81665998204832
244,2020,50,2020-12-18,Green,13.088000297546388,13.272000312805176,219.81665998204832
245,2020,51,2020-12-21,Red,13.074749946594238,12.993749618530272,215.20815057791708
246,2020,51,2020-12-22,Red,13.074749946594238,12.993749618530272,215.20815057791708
247,2020,51,2020-12-23,Red,13.074749946594238,12.993749618530272,215.20815057791708
248,2020,51,2020-12-24,Red,13.074749946594238,12.993749618530272,215.20815057791708
249,2020,52,2020-12-28,Green,13.0625,13.05500030517578,215.08459111739887
250,2020,52,2020-12-29,Green,13.0625,13.05500030517578,215.08459111739887
251,2020,52,2020-12-30,Green,13.0625,13.05500030517578,215.08459111739887
252,2020,52,2020-12-31,Green,13.0625,13.05500030517578,215.08459111739887
253,2021,1,2021-01-04,Red,13.104249954223633,13.27674961090088,218.7379697185117
254,2021,1,2021-01-05,Red,13.104249954223633,13.27674961090088,218.7379697185117
255,2021,1,2021-01-06,Red,13.104249954223633,13.27674961090088,218.7379697185117
256,2021,1,2021-01-07,Red,13.104249954223633,13.27674961090088,218.7379697185117
257,2021,1,2021-01-08,Red,13.104249954223633,13.27674961090088,218.7379697185117
258,2021,2,2021-01-11,Red,13.418749809265137,12.85949993133545,218.7379697185117
259,2021,2,2021-01-12,Red,13.418749809265137,12.85949993133545,218.7379697185117
260,2021,2,2021-01-13,Red,13.418749809265137,12.85949993133545,218.7379697185117
261,2021,2,2021-01-14,Red,13.418749809265137,12.85949993133545,218.7379697185117
262,2021,2,2021-01-15,Red,13.418749809265137,12.85949993133545,218.7379697185117
263,2021,3,2021-01-19,Green,13.016249656677246,13.712499618530272,230.43844467015762
264,2021,3,2021-01-20,Green,13.016249656677246,13.712499618530272,230.43844467015762
265,2021,3,2021-01-21,Green,13.016249656677246,13.712499618530272,230.43844467015762
266,2021,3,2021-01-22,Green,13.016249656677246,13.712499618530272,230.43844467015762
267,2021,4,2021-01-25,Red,13.781749725341797,12.989749908447266,218.29264166482736
268,2021,4,2021-01-26,Red,13.781749725341797,12.989749908447266,218.29264166482736
269,2021,4,2021-01-27,Red,13.781749725341797,12.989749908447266,218.29264166482736
270,2021,4,2021-01-28,Red,13.781749725341797,12.989749908447266,218.29264166482736
271,2021,4,2021-01-29,Red,13.781749725341797,12.989749908447266,218.29264166482736
272,2021,5,2021-02-01,Green,13.053250312805176,13.590999603271484,227.2855522699447
273,2021,5,2021-02-02,Green,13.053250312805176,13.590999603271484,227.2855522699447
274,2021,5,2021-02-03,Green,13.053250312805176,13.590999603271484,227.2855522699447
275,2021,5,2021-02-04,Green,13.053250312805176,13.590999603271484,227.2855522699447
276,2021,5,2021-02-05,Green,13.053250312805176,13.590999603271484,227.2855522699447
277,2021,6,2021-02-08,Red,13.727250099182127,14.96125030517578,250.20058402784653
278,2021,6,2021-02-09,Red,13.727250099182127,14.96125030517578,250.20058402784653
279,2021,6,2021-02-10,Red,13.727250099182127,14.96125030517578,250.20058402784653
280,2021,6,2021-02-11,Red,13.727250099182127,14.96125030517578,250.20058402784653
281,2021,6,2021-02-12,Red,13.727250099182127,14.96125030517578,250.20058402784653
282,2021,7,2021-02-16,Red,15.064249992370604,14.92650032043457,250.20058402784653
283,2021,7,2021-02-17,Red,15.064249992370604,14.92650032043457,250.20058402784653
284,2021,7,2021-02-18,Red,15.064249992370604,14.92650032043457,250.20058402784653
285,2021,7,2021-02-19,Red,15.064249992370604,14.92650032043457,250.20058402784653
286,2021,8,2021-02-22,Red,14.774749755859377,13.714500427246094,250.20058402784653
287,2021,8,2021-02-23,Red,14.774749755859377,13.714500427246094,250.20058402784653
288,2021,8,2021-02-24,Red,14.774749755859377,13.714500427246094,250.20058402784653
289,2021,8,2021-02-25,Red,14.774749755859377,13.714500427246094,250.20058402784653
290,2021,8,2021-02-26,Red,14.774749755859377,13.714500427246094,250.20058402784653
291,2021,9,2021-03-01,Red,13.875,12.46150016784668,250.20058402784653
292,2021,9,2021-03-02,Red,13.875,12.46150016784668,250.20058402784653
293,2021,9,2021-03-03,Red,13.875,12.46150016784668,250.20058402784653
294,2021,9,2021-03-04,Red,13.875,12.46150016784668,250.20058402784653
295,2021,9,2021-03-05,Red,13.875,12.46150016784668,250.20058402784653
296,2021,10,2021-03-08,Red,12.449999809265137,12.855999946594238,250.20058402784653
297,2021,10,2021-03-09,Red,12.449999809265137,12.855999946594238,250.20058402784653
298,2021,10,2021-03-10,Red,12.449999809265137,12.855999946594238,250.20058402784653
299,2021,10,2021-03-11,Red,12.449999809265137,12.855999946594238,250.20058402784653
300,2021,10,2021-03-12,Red,12.449999809265137,12.855999946594238,250.20058402784653
301,2021,11,2021-03-15,Green,12.864749908447266,12.845749855041504,249.83106075747494
302,2021,11,2021-03-16,Green,12.864749908447266,12.845749855041504,249.83106075747494
303,2021,11,2021-03-17,Green,12.864749908447266,12.845749855041504,249.83106075747494
304,2021,11,2021-03-18,Green,12.864749908447266,12.845749855041504,249.83106075747494
305,2021,11,2021-03-19,Green,12.864749908447266,12.845749855041504,249.83106075747494
306,2021,12,2021-03-22,Green,12.912750244140623,12.83924961090088,249.70464050897561
307,2021,12,2021-03-23,Green,12.912750244140623,12.83924961090088,249.70464050897561
308,2021,12,2021-03-24,Green,12.912750244140623,12.83924961090088,249.70464050897561
309,2021,12,2021-03-25,Green,12.912750244140623,12.83924961090088,249.70464050897561
310,2021,12,2021-03-26,Green,12.912750244140623,12.83924961090088,249.70464050897561
311,2021,13,2021-03-29,Green,12.820249557495115,13.811750411987305,268.6183597908097
312,2021,13,2021-03-30,Green,12.820249557495115,13.811750411987305,268.6183597908097
313,2021,13,2021-03-31,Green,12.820249557495115,13.811750411987305,268.6183597908097
314,2021,13,2021-04-01,Green,12.820249557495115,13.811750411987305,268.6183597908097
315,2021,14,2021-04-05,Green,13.86750030517578,14.399999618530272,280.0589471382812
316,2021,14,2021-04-06,Green,13.86750030517578,14.399999618530272,280.0589471382812
317,2021,14,2021-04-07,Green,13.86750030517578,14.399999618530272,280.0589471382812
318,2021,14,2021-04-08,Green,13.86750030517578,14.399999618530272,280.0589471382812
319,2021,14,2021-04-09,Green,13.86750030517578,14.399999618530272,280.0589471382812
320,2021,15,2021-04-12,Red,14.289750099182127,15.912500381469728,309.4748764741116
321,2021,15,2021-04-13,Red,14.289750099182127,15.912500381469728,309.4748764741116
322,2021,15,2021-04-14,Red,14.289750099182127,15.912500381469728,309.4748764741116
323,2021,15,2021-04-15,Red,14.289750099182127,15.912500381469728,309.4748764741116
324,2021,15,2021-04-16,Red,14.289750099182127,15.912500381469728,309.4748764741116
325,2021,16,2021-04-19,Red,15.536499977111816,15.265250205993652,309.4748764741116
326,2021,16,2021-04-20,Red,15.536499977111816,15.265250205993652,309.4748764741116
327,2021,16,2021-04-21,Red,15.536499977111816,15.265250205993652,309.4748764741116
328,2021,16,2021-04-22,Red,15.536499977111816,15.265250205993652,309.4748764741116
329,2021,16,2021-04-23,Red,15.536499977111816,15.265250205993652,309.4748764741116
330,2021,17,2021-04-26,Red,15.1850004196167,15.009499549865724,309.4748764741116
331,2021,17,2021-04-27,Red,15.1850004196167,15.009499549865724,309.4748764741116
332,2021,17,2021-04-28,Red,15.1850004196167,15.009499549865724,309.4748764741116
333,2021,17,2021-04-29,Red,15.1850004196167,15.009499549865724,309.4748764741116
334,2021,17,2021-04-30,Red,15.1850004196167,15.009499549865724,309.4748764741116
335,2021,18,2021-05-03,Red,15.125,14.812250137329102,309.4748764741116
336,2021,18,2021-05-04,Red,15.125,14.812250137329102,309.4748764741116
337,2021,18,2021-05-05,Red,15.125,14.812250137329102,309.4748764741116
338,2021,18,2021-05-06,Red,15.125,14.812250137329102,309.4748764741116
339,2021,18,2021-05-07,Red,15.125,14.812250137329102,309.4748764741116
340,2021,19,2021-05-10,Red,14.787249565124512,14.243000030517578,309.4748764741116
341,2021,19,2021-05-11,Red,14.787249565124512,14.243000030517578,309.4748764741116
